"","time","PTH_g","PTH_p","D3_p","FGF_p","Ca_p","Ca_f","Ca_b","PO4_p","PO4_f","PO4_b","PO4_c","CaHPO4_p","CaH2PO4_p","CPP_p","CaHPO4_f","CaH2PO4_f","CaProt_p","NaPO4_p","Ca_tot","PO4_tot","EGTA_p","CaEGTA_p","U_Ca","U_PO4","Abs_int_Ca","Abs_int_PO4","Res_Ca","Res_PO4","Ac_Ca","Ac_PO4"
"31",30,1970.45706101816,0.983740360002735,583.563317081646,18.5408078095983,0.987460373904556,1.73512929127913,250.015308962301,2.88007910331845,1.74235313302281,90.009987762793,2.88003276096181,0.169037299871813,0.00596098290812879,0.0173824487950597,0.179723516497204,0.00633782613333,1.21527874679148,1.78021241802934,2.10801985227103,5.17557225292281,0,0,0.000139963555783167,0.0084048662799543,0.000999433334851604,0.000831097475460602,0.000452775962160466,0.00013583278864814,0.000954321110203519,0.000479147111581273
"32",31,1963.6441729474,0.98034142225248,584.217382020688,18.5906899351062,0.988710567327388,1.7358999233953,250.01581058734,2.86384843556288,1.73218258355369,90.0103296357584,2.88307459051694,0.168297491482568,0.00593489401842676,0.017306050912946,0.178753776839527,0.00630362888345703,1.21666137075117,1.77017999174378,2.1098103744925,5.14846686372062,0,0,0.000138706178034342,0.00829086663522828,0.000999983184009944,0.000831355737944065,0.000453040740311605,0.000135912222093482,0.000954744957867417,0.000476350210477264
"33",32,1956.32059094623,0.976687303312251,584.871451789159,18.6400067632465,0.989967259882878,1.73666152773415,250.016312369274,2.84784469731761,1.72215052064139,90.0106686515458,2.88608015495176,0.167569724723592,0.00590922977284212,0.0172309161629673,0.177796478613307,0.00626987037210135,1.21805082751525,1.76028783360991,2.11162795805753,5.12174240158693,0,0,0.000137449484216978,0.00817751425207021,0.00100053253383265,0.000831613765891095,0.000453304900700698,0.000135991470210209,0.000955163840253784,0.000473591393176381
"34",33,1948.53740955572,0.972803529945429,585.525512879735,18.6887660513879,0.991227104176717,1.73741422390009,250.016814303782,2.83206600940196,1.71225582705071,90.0110048482661,2.88904995635057,0.166853358685621,0.00588396756924104,0.0171569731336136,0.176851553545861,0.00623654819168923,1.21944341188716,1.75053478208154,2.11346481545235,5.09539509087199,0,0,0.000136192339494318,0.0080648117383131,0.00100108137264015,0.000831871553815829,0.000453568457110246,0.000136070537133074,0.000955577823145047,0.000470870352438944
"35",34,1940.34157556566,0.968713556572961,586.179552407746,18.7369755151956,0.992487401119488,1.73815811952959,250.017316386589,2.81651050092206,1.70249738965645,90.0113382637259,2.89198449251749,0.166147870858931,0.00585908898094955,0.0170841639231577,0.175918931696165,0.00620365987581113,1.22083613805095,1.74091968073782,2.11531466293348,5.06942130542293,0,0,0.000134933817936746,0.00795276155508919,0.00100162968932107,0.000832129096499292,0.000453831421651663,0.000136149426495499,0.000955986965741272,0.000468186782155524
"36",35,1931.77605986747,0.964438851137362,586.833558067994,18.7846428285208,0.99374603560493,1.7388933115095,250.017818613467,2.80117630772561,1.69287409947887,90.011668935422,2.89488425689719,0.1654528471497,0.0058345794045925,0.0170124426288525,0.174998541578285,0.0061712029035772,1.22222666880516,1.73144137732529,2.11717257359323,5.04381755423406,0,0,0.000133673178224755,0.00784136598700126,0.00100217747329376,0.000832386388971309,0.000454093804889925,0.000136228141466977,0.000956391321330223,0.000465540377356689
"37",36,1922.88017785064,0.959999055178455,587.487518058315,18.8317756239906,0.995001366545587,1.73961988807437,250.018320980232,2.78606157344907,1.68338485155976,90.0119969005416,2.89774973857077,0.164767960761372,0.00581042731547064,0.0169417730242004,0.174090310402508,0.00613917470811815,1.22361319328158,1.72209872440283,2.11903472092821,5.01858045895296,0,0,0.000132409828510877,0.00773062710290856,0.00100272471444011,0.000832643426479444,0.000454355616019014,0.000136306684805704,0.000956790938440904,0.000462930834178934
"38",37,1913.68996053809,0.955412169257862,588.141420996436,18.878381494001,0.996252110759871,1.74033793101898,250.018823482734,2.77116444983497,1.67402854484024,90.0123221959643,2.90058142229569,0.164092949460699,0.00578662346575096,0.0168721261271053,0.173194164337205,0.00610757268582138,1.22499429768577,1.71289057954089,2.12089810749919,4.99370672842943,0,0,0.000131143291229952,0.00762054671437076,0.00100327140303422,0.000832900204455469,0.000454616863052278,0.000136385058915683,0.000957185862060441,0.000460357849831065
"39",38,1904.23848024009,0.950694715660152,588.795255854506,18.9244679915937,0.997497255772733,1.74104751735315,250.019326116864,2.75648309668824,1.66480408214965,90.0126448582659,2.90337978854513,0.163427599022589,0.00576316030064842,0.0168034783374738,0.172310028708622,0.00607639420337617,1.22636886835469,1.70381580529312,2.12276036178813,4.9691931396421,0,0,0.000129873176735361,0.00751112634550574,0.00100381752968613,0.000833156718488939,0.00045487755298579,0.000136463265895737,0.000957576134544231,0.000457821122591152
"40",39,1894.55608801507,0.945861857030321,589.449011917942,18.9700426310072,0.998736008857337,1.74174872025893,250.019828878544,2.74201568217907,1.65571037028954,90.0129649237189,2.9061453135308,0.16277173394055,0.00574003163082401,0.0167358103646978,0.171437828124758,0.0060456366021427,1.22773603521326,1.69487326938348,2.12461962000667,4.94503652749864,0,0,0.000128599167100433,0.00740236721718432,0.00100436308530609,0.000833412964310437,0.000455137691912085,0.000136541307573625,0.000957961796142412,0.000455320351829623
"41",40,1884.67068137161,0.940927530118818,590.102678742997,19.015112888227,0.999967746671342,1.74244161002517,250.02033176373,2.72776038327696,1.64674632018752,90.0132824282945,2.9088784692251,0.162125208556145,0.00571723231955419,0.0166691062184689,0.170577486605286,0.00601529720273336,1.22909511598577,1.68606184497486,2.12647440975128,4.921233775346,0,0,0.000127321000753381,0.00729427023367827,0.00100490806106809,0.000833668937774407,0.0004553972851482,0.00013661918554446,0.000958342885513844,0.000452855238051567
"42",41,1874.60793791935,0.935904562514919,590.756246122908,19.0596862014326,1.00119197736749,1.74312625474755,250.020834768414,2.71371538623637,1.63791084708986,90.0135974076638,2.91157972338345,0.161487899814013,0.00569475802723937,0.0166033524550278,0.169728927688867,0.00598537330879751,1.23044557403506,1.67738041096908,2.12832356169883,4.89778180750175,0,0,0.000126038460770996,0.00718683597307781,0.00100545244838058,0.000833924634845424,0.000455656337344959,0.000136696901203488,0.000958719440111152,0.000450425482949711
"43",42,1864.39146757552,0.93080474868662,591.409704070189,19.1037699712522,1.00240832412553,1.74380272061887,250.021337888616,2.69987888696283,1.62920287076128,90.0139098971986,2.91424953956357,0.160859703737791,0.00567260508712317,0.0165385378125821,0.168892074498866,0.00595586220933879,1.2317869999132,1.66882785223324,2.13016617067621,4.87467758583358,0,0,0.000124751368870972,0.00708006468390521,0.00100599623887086,0.000834180051590856,0.000455914852549304,0.000136774455764791,0.000959091496340379,0.000448030789459353
