"","time","PTH_g","PTH_p","D3_p","FGF_p","Ca_p","Ca_f","Ca_b","PO4_p","PO4_f","PO4_b","PO4_c","CaHPO4_p","CaH2PO4_p","CPP_p","CaHPO4_f","CaH2PO4_f","CaProt_p","NaPO4_p","Ca_tot","PO4_tot","EGTA_p","CaEGTA_p","U_Ca","U_PO4","Abs_int_Ca","Abs_int_PO4","Res_Ca","Res_PO4","Ac_Ca","Ac_PO4","Reabs_Ca","Reabs_PO4","Ca_pf","Ca_fp","PO4_pf","PO4_fp","PO4_pc","PO4_cp"
"227",226,1287.6640459492,0.0688016195716778,564.311214314341,16.7832029181684,1.20605733761837,1.83624778395459,250.139590089004,1.47824617760594,0.792153828918706,90.0226358980398,2.77186911648235,0.105967338355134,0.00373686142129316,0.0108807357664728,0.0864721547278025,0.00304937789357874,1.45176214117081,0.913719084605999,2.49130441433209,2.83545019775484,0,0,3.90642112831422e-05,0.000397094467656873,0.000983025081695328,0.000823390568675078,0.00039229360230338,0.000117688080691014,0.00100993628117502,0.000217842302952644,0.00259245886350646,0.00460624445631986,0.00530665228552084,0.00429681981445373,0.199563233976802,0.199345511047392,0.00277171158301114,0.00277186911648235
"228",227,1287.66353356257,0.0688015839197105,564.311382314111,16.7832117579966,1.20605734165728,1.83624769624701,250.140207731639,1.47824598388398,0.792153725467188,90.0227360522418,2.77186895884605,0.105967324823145,0.00373686094409744,0.0108807343772647,0.086472139304645,0.00304937734969225,1.45176214544434,0.913718964864536,2.49130440724614,2.83544986889302,0,0,3.90642145459056e-05,0.000397094916901195,0.000983025226750578,0.000823390636807089,0.000392293642816401,0.00011768809284492,0.00100993623293585,0.000217842274503477,0.00259245884030314,0.00460624335213033,0.00530665230329203,0.00429681960921799,0.199563207824338,0.199345485013818,0.00277171121978247,0.00277186895884605
"229",228,1287.66302138913,0.0688015481740156,564.3115500531,16.7832205860885,1.2060573457475,1.83624760880779,250.140825374185,1.47824578999497,0.792153621923012,90.0228362064031,2.77186880100411,0.10596731128369,0.0037368604666384,0.0108807329872874,0.0864721238840115,0.00304937680589476,1.45176214977217,0.913718845019817,2.49130440025729,2.8354495397524,0,0,3.90642178224467e-05,0.000397095365325326,0.00098302537158063,0.000823390704833326,0.000392293683138263,0.000117688104941479,0.00100993618484428,0.000217842246028828,0.0025924588171732,0.00460624224820491,0.00530665232128898,0.00429681940461023,0.199563181649321,0.199345458956926,0.00277171085624057,0.00277186880100411
"230",229,1287.66250942683,0.0688015123348808,564.311717531223,16.7832294024076,1.20605734988883,1.83624752163633,250.141443016643,1.47824559594025,0.792153518286908,90.022936360524,2.77186864295642,0.105967297736847,0.00373685998891883,0.0108807315965489,0.0864721084659532,0.00304937626218809,1.45176215415408,0.91371872507267,2.49130439336522,2.83544921033524,0,0,3.90642211127259e-05,0.000397095812927673,0.000983025516185411,0.000823390772753754,0.000392293723269178,0.000117688116980753,0.00100993613689998,0.0002178422175289,0.00259245879411646,0.0046062411445497,0.00530665233951084,0.00429681920062901,0.199563155451934,0.1993454328769,0.00277171049238797,0.00277186864295642
"231",230,1287.66199767375,0.0688014764028155,564.311884748397,16.7832382069177,1.20605735408097,1.83624743473202,250.142060659013,1.47824540172119,0.792153414559616,90.0230365146043,2.77186848470287,0.105967284182687,0.00373685951094128,0.0108807302050566,0.0864720930505224,0.00304937571857407,1.45176215858975,0.913718605023945,2.49130438656942,2.83544888064382,0,0,3.90642244166703e-05,0.000397096259706732,0.000983025660564851,0.000823390840568339,0.000392293763209548,0.000117688128962864,0.00100993608910261,0.000217842189003894,0.00259245877113253,0.00460624004117081,0.00530665235795628,0.00429681899727293,0.199563129232361,0.199345406773927,0.00277171012822724,0.00277186848470287
"232",231,1287.6614861281,0.0688014403784683,564.312051704539,16.783246999583,1.20605735832357,1.83624734809426,250.142678301295,1.47824520733918,0.792153310741878,90.0231366686441,2.77186832624336,0.105967270621279,0.00373685903270809,0.0108807288128178,0.086472077637772,0.00304937517505458,1.45176216307881,0.913718484874493,2.49130437986919,2.83544855068048,0,0,3.90642277341897e-05,0.000397096705661053,0.000983025804718878,0.000823390908277049,0.000392293802959898,0.000117688140887969,0.00100993604145184,0.000217842160454016,0.00259245874822092,0.00460623893807427,0.00530665237662371,0.00429681879454057,0.199563102990789,0.199345380648194,0.00277170976376096,0.00277186832624337
"233",232,1287.66097478818,0.0688014042622624,564.312218399572,16.7832557803686,1.20605736261637,1.83624726172245,250.14329594349,1.47824501279553,0.792153206834413,90.0232368226434,2.77186816757781,0.105967257052695,0.00373685855422186,0.0108807274198397,0.0864720622277518,0.00304937463163136,1.45176216762099,0.913718364625135,2.49130437326412,2.83544822044742,0,0,3.90642310652246e-05,0.000397097150789158,0.000983025948647424,0.000823390975879851,0.000392293842520557,0.000117688152756167,0.00100993599394735,0.000217842131879464,0.00259245872538135,0.00460623783526601,0.00530665239551202,0.00429681859243054,0.199563076727397,0.19934535449988,0.00277170939899162,0.00277186816757781
"234",233,1287.66046365243,0.0688013680546661,564.312384833418,16.7832645492396,1.2060573669591,1.83624717561599,250.143913585598,1.47824481809161,0.792153102837951,90.0233369766023,2.7718680087061,0.10596724347701,0.00373685807548518,0.0108807260261298,0.0864720468205131,0.00304937408830623,1.451762172216,0.91371824427671,2.49130436675373,2.83544788994695,0,0,3.90642344097097e-05,0.000397097595089626,0.000983026092350423,0.000823391043376714,0.000392293881891895,0.000117688164567568,0.00100993594658879,0.000217842103280437,0.00259245870261348,0.00460623673275201,0.00530665241462004,0.00429681839094141,0.199563050442368,0.19934532832917,0.00277170903392177,0.0027718680087061
"235",234,1287.65995271939,0.0688013317562039,564.312551006,16.7832733061621,1.20605737135147,1.83624708977426,250.14453122762,1.47824462322878,0.792152998753228,90.0234371305208,2.77186784962814,0.105967229894293,0.00373685759650057,0.0108807246316955,0.0864720314161082,0.00304937354508103,1.45176217686353,0.913718123830056,2.4913043603375,2.83544755918132,0,0,3.90642377675714e-05,0.000397098038561069,0.000983026235827809,0.000823391110767607,0.000392293921074332,0.0001176881763223,0.00100993589937585,0.000217842074657138,0.00259245867991696,0.00460623563053819,0.00530665243394647,0.00429681819007178,0.199563024135885,0.19934530213625,0.00277170866855396,0.00277186784962814
"236",235,1287.65944198772,0.0688012953672985,564.312716917246,16.7832820511025,1.20605737579324,1.83624700419669,250.145148869555,1.47824442820836,0.792152894580965,90.023537284399,2.77186769034386,0.10596721630462,0.00373685711727065,0.0108807232365444,0.0864720160145876,0.00304937300195755,1.45176218156333,0.913718003285997,2.49130435401501,2.83544722815279,0,0,3.90642411387526e-05,0.000397098481202108,0.00098302637907952,0.000823391178052502,0.000392293960068199,0.00011768818802046,0.00100993585230818,0.000217842046009765,0.0025924586572915,0.00460623452863038,0.00530665245349024,0.00429681798982027,0.199562997808128,0.1993452759213,0.00277170830289067,0.00277186769034386
"237",236,1287.65893145618,0.0688012588886266,564.312882567083,16.7832907840275,1.20605738028404,1.83624691888268,250.145766511404,1.4782442330317,0.792152790321889,90.0236374382369,2.77186753085315,0.105967202708056,0.0037368566377977,0.0108807218406835,0.0864720006160029,0.00304937245893759,1.45176218631501,0.913717882645368,2.4913043477856,2.83544689686361,0,0,3.90642445231575e-05,0.000397098923011442,0.000983026522105492,0.000823391245231368,0.000392293998874049,0.000117688199662215,0.00100993580538548,0.00021784201733852,0.00259245863473663,0.00460623342703441,0.00530665247324977,0.00429681779018548,0.19956297145928,0.199345249684503,0.00277170793693444,0.00277186753085315
"238",237,1287.65842112358,0.0688012223207177,564.313047955443,16.7832995049045,1.20605738482358,1.83624683383162,250.146384153168,1.47824403770015,0.792152685976727,90.0237375920344,2.77186737115593,0.105967189104671,0.00373685615808422,0.0108807204441198,0.086471985220405,0.00304937191602297,1.45176219111827,0.913717761908995,2.49130434164874,2.83544656531602,0,0,3.90642479207139e-05,0.000397099363987769,0.000983026664905668,0.000823391312304177,0.000392294037492308,0.000117688211247692,0.00100993575860739,0.0002178419886436,0.00259245861225196,0.00460623232575603,0.00530665249322377,0.004296817591166,0.19956294508952,0.199345223426043,0.00277170757068778,0.00277186737115593
"239",238,1287.65791098888,0.0688011856638842,564.313213082258,16.7833082137015,1.2060573894117,1.83624674904292,250.147001794847,1.47824384221504,0.792152581546199,90.0238377457917,2.77186721125213,0.105967175494544,0.00373685567813302,0.0108807190468612,0.086471969827844,0.00304937137321543,1.45176219597292,0.913717641077704,2.49130433560417,2.83544623351228,0,0,3.90642513313791e-05,0.00039709980412978,0.000983026807479988,0.000823391379270903,0.000392294075923215,0.000117688222776965,0.0010099357119736,0.000217841959925205,0.00259245858983737,0.00460623122480106,0.00530665251341146,0.00429681739276042,0.19956291869903,0.199345197146101,0.0027717072041532,0.00277186721125213
"240",239,1287.65740105112,0.0688011489186568,564.313377947461,16.7833169103867,1.20605739404809,1.83624666451596,250.147619436441,1.47824364657772,0.792152477031032,90.0239378995087,2.77186705114166,0.105967161877749,0.00373685519794665,0.0108807176489154,0.0864719544383711,0.0030493708305168,1.45176220087866,0.91371752015233,2.49130432965137,2.83544590145466,0,0,3.906425475508e-05,0.000397100243436243,0.000983026949828395,0.000823391446131519,0.000392294114167199,0.00011768823425016,0.00100993566548378,0.000217841931183534,0.00259245856749249,0.00460623012417524,0.0053066525338116,0.00429681719496735,0.199562892287992,0.199345170844859,0.00277170683733322,0.00277186705114166
"241",240,1287.65689130942,0.0688011120857045,564.313542550989,16.7833255949289,1.20605739873241,1.83624658025016,250.14823707795,1.47824345078952,0.792152372431951,90.0240380531855,2.77186689082444,0.105967148254349,0.00373685471752737,0.0108807162502892,0.0864719390520376,0.00304937028792887,1.45176220583511,0.913717399133698,2.4913043237897,2.83544556914538,0,0,3.90642581917243e-05,0.000397100681905965,0.000983027091950835,0.000823391512885998,0.000392294152224809,0.000117688245667443,0.00100993561913759,0.000217841902418787,0.00259245854521686,0.00460622902388422,0.00530665255442263,0.00429681699778538,0.199562865856585,0.1993451445225,0.00277170647023035,0.00277186689082444
"242",241,1287.65638176295,0.0688010751656114,564.313706892779,16.7833342672973,1.20605740346437,1.83624649624493,250.148854719375,1.47824325485177,0.792152267749676,90.0241382068222,2.77186673030039,0.105967134624414,0.00373685423687761,0.0108807148509895,0.086471923668894,0.00304936974545344,1.45176221084195,0.913717278022626,2.49130431801861,2.83544523658668,0,0,3.90642616412314e-05,0.000397101119537767,0.000983027233847254,0.000823391579534316,0.00039229419009652,0.000117688257028956,0.00100993557293471,0.000217841873631161,0.00259245852301008,0.00460622792393361,0.00530665257524321,0.00429681680121314,0.199562839404989,0.199345118179206,0.00277170610284707,0.00277186673030039
"243",242,1287.655872411,0.0688010381587804,564.313870972774,16.7833429274617,1.20605740824373,1.83624641249968,250.149472360716,1.47824305876579,0.792152162984913,90.0242383604188,2.77186656956946,0.105967120988018,0.00373685375600001,0.0108807134510239,0.0864719082889897,0.00304936920309223,1.45176221589896,0.91371715681993,2.49130431233774,2.83544490378076,0,0,3.90642651035467e-05,0.000397101556330463,0.000983027375517601,0.000823391646076449,0.000392294227782654,0.000117688268334796,0.00100993552687482,0.000217841844820851,0.00259245850087194,0.00460622682432901,0.0053066525962724,0.00429681660524925,0.199562812933381,0.199345091815153,0.00277170573518585,0.00277186656956946
"244",243,1287.65536325291,0.068801001065701,564.314034790913,16.7833515753923,1.20605741307024,1.83624632901381,250.150090001974,1.47824286253291,0.792152058138385,90.0243385139752,2.77186640863156,0.105967107345234,0.00373685327489717,0.0108807120504,0.0864718929123757,0.00304936866084706,1.45176222100587,0.913717035526433,2.49130430674665,2.83544457072987,0,0,3.90642685786042e-05,0.000397101992282918,0.000983027516961826,0.000823391712512373,0.000392294265283608,0.000117688279585082,0.00100993548095759,0.000217841815988056,0.00259245847880214,0.00460622572507603,0.00530665261750907,0.00429681640989231,0.199562786441943,0.199345065430525,0.0027717053672492,0.00277186640863156
"245",244,1287.65485428811,0.0688009638869372,564.314198347142,16.7833602110596,1.20605741794362,1.83624624578672,250.150707643148,1.47824266615446,0.792151953210809,90.0244386674916,2.77186624748663,0.105967093696133,0.00373685279357154,0.0108807106491249,0.0864718775391019,0.00304936811871967,1.45176222616236,0.913716914142957,2.49130430124482,2.83544423743624,0,0,3.90642720663256e-05,0.000397102427394034,0.000983027658179881,0.000823391778842065,0.000392294302599842,0.000117688290779952,0.00100993543518269,0.000217841787132973,0.00259245845680033,0.0046062246261802,0.00530665263895194,0.00429681621514092,0.199562759930852,0.1993450390255,0.0027717049990396,0.00277186624748663
"246",245,1287.6543455161,0.0688009266229477,564.314361641407,16.7833688344347,1.20605742286363,1.83624616281781,250.151325284239,1.47824246963174,0.792151848202892,90.024538820968,2.7718660861346,0.105967080040786,0.00373685231202568,0.0108807092472061,0.0864718621692173,0.0030493675767118,1.45176223136819,0.913716792670307,2.49130429583184,2.83544390390206,0,0,3.90642755666488e-05,0.000397102861662711,0.000983027799171719,0.000823391845065504,0.000392294339731728,0.000117688301919518,0.0010099353895498,0.000217841758255795,0.00259245843486624,0.004606223527647,0.00530665266059998,0.00429681602099368,0.199562733400284,0.199345012600258,0.0027717046305595,0.0027718660861346
"247",246,1287.65383693645,0.0688008892742981,564.314524673654,16.7833774454892,1.20605742782998,1.83624608010651,250.151942925248,1.47824227296605,0.792151743115346,90.0246389744043,2.77186592457541,0.105967066379263,0.003736851830262,0.0108807078446507,0.0864718468027725,0.00304936703482523,1.45176223662305,0.913716671109289,2.49130429050721,2.83544357012952,0,0,3.90642790794976e-05,0.000397103295087896,0.000983027939937296,0.000823391911182669,0.000392294376679731,0.000117688313003919,0.00100993534405858,0.00021784172935672,0.00259245841299951,0.00460622242948184,0.0053066526824519,0.00429681582744924,0.199562706850417,0.199344986154977,0.00277170426181135,0.00277186592457541
"248",247,1287.65332854878,0.0688008518414893,564.314687443834,16.783386044195,1.20605743284241,1.83624599765222,250.152560566174,1.47824207615872,0.792151637948877,90.0247391278007,2.77186576280901,0.105967052711634,0.00373685134828303,0.0108807064414661,0.0864718314398162,0.00304936649306169,1.45176224192667,0.913716549460718,2.49130428527048,2.83544323612083,0,0,3.90642826048038e-05,0.000397103727668558,0.000983028080476567,0.000823391977193539,0.000392294413444261,0.000117688324033278,0.00100993529870872,0.000217841700435941,0.00259245839119986,0.00460622133169016,0.00530665270450661,0.00429681563450619,0.199562680281428,0.199344959689835,0.00277170389279761,0.00277186576280901
"249",248,1287.65282035279,0.0688008143249923,564.314849951899,16.7833946305244,1.20605743790069,1.83624591545433,250.153178207018,1.47824187921107,0.792151532704199,90.0248392811571,2.77186560083533,0.105967039037975,0.00373685086609139,0.0108807050376596,0.0864718160803984,0.00304936595142292,1.45176224727881,0.91371642772541,2.49130428012124,2.8354429018782,0,0,3.90642861425034e-05,0.000397104159403687,0.000983028220789492,0.000823392043098095,0.000392294450025701,0.00011768833500771,0.00100993525349988,0.000217841671493655,0.00259245836946702,0.0046062202342774,0.00530665272676306,0.00429681544216314,0.199562653693494,0.199344933205012,0.00277170352352075,0.00277186560083533
"250",249,1287.65231234823,0.0688007767254298,564.315012197801,16.7834032044503,1.20605744300451,1.83624583351228,250.153795847781,1.47824168212438,0.792151427382014,90.0249394344737,2.77186543865433,0.10596702535835,0.00373685038368937,0.0108807036332383,0.0864718007245684,0.00304936540991068,1.45176225267913,0.913716305904162,2.49130427505893,2.83544256740382,0,0,3.90642896925119e-05,0.000397104590292314,0.000983028360876031,0.000823392108896317,0.000392294486424568,0.00011768834592737,0.00100993520843176,0.000217841642530054,0.0025924583478006,0.00460621913724885,0.00530665274921986,0.00429681525041875,0.199562627086791,0.199344906700684,0.00277170315398321,0.00277186543865433
"251",250,1287.65180453489,0.0688007390433742,564.315174181497,16.7834117659458,1.20605744815359,1.83624575182547,250.154413488463,1.47824148489997,0.792151321983028,90.0250395877504,2.77186527626594,0.105967011672829,0.0037368499010794,0.0108807022282092,0.0864717853723751,0.00304936486852667,1.45176225812733,0.913716183997786,2.49130427008304,2.83544223269987,0,0,3.90642932547513e-05,0.000397105020333493,0.000983028500736145,0.000823392174588189,0.000392294522641335,0.000117688356792401,0.00100993516350401,0.000217841613545333,0.00259245832620024,0.00460621804060983,0.00530665277187578,0.00429681505927159,0.199562600461496,0.199344880177029,0.00277170278418744,0.00277186527626594
"252",251,1287.65129691263,0.0688007012793682,564.315335902945,16.7834203149847,1.20605745334765,1.83624567039329,250.155031129063,1.47824128753914,0.792151216507952,90.0251397409872,2.77186511367012,0.10596699798148,0.00373684941826395,0.0108807008225795,0.086471770023868,0.00304936432727267,1.45176226362313,0.913716062007087,2.49130426519311,2.83544189776855,0,0,3.90642968291486e-05,0.0003971054495263,0.000983028640369797,0.000823392240173693,0.000392294558676452,0.000117688367602936,0.00100993511871631,0.000217841584539687,0.00259245830466563,0.00460621694436563,0.00530665279472964,0.00429681486872029,0.199562573817783,0.199344853634226,0.00277170241413588,0.00277186511367012
"253",252,1287.65078948135,0.0688006634339604,564.315497362103,16.7834288515409,1.20605745858642,1.83624558921517,250.155648769583,1.47824109004318,0.792151110957481,90.0252398941843,2.77186495086682,0.105966984284374,0.00373684893524545,0.0108806994163561,0.0864717546790959,0.00304936378615037,1.45176226916624,0.913715939932864,2.49130426038864,2.83544156261201,0,0,3.90643004156296e-05,0.000397105877869829,0.000983028779776955,0.000823392305652812,0.000392294594530372,0.000117688378359112,0.00100993507406834,0.000217841555513307,0.00259245828319644,0.00460621584852149,0.00530665281778024,0.00429681467876349,0.199562547155829,0.19934482707245,0.00277170204383095,0.00277186495086682
"254",253,1287.65028224101,0.0688006255075818,564.315658558934,16.7834373755888,1.20605746386969,1.83624550829052,250.156266410023,1.47824089241338,0.792151005332317,90.0253400473416,2.771864787856,0.105966970581583,0.00373684845202652,0.0108806980095466,0.0864717393381075,0.0030493632451615,1.45176227475644,0.913715817775916,2.4913042556693,2.83544122723245,0,0,3.90643040141367e-05,0.000397106305363181,0.000983028918957583,0.000823392371025532,0.000392294630203451,0.000117688389061035,0.00100993502955978,0.000217841526466387,0.00259245826179247,0.00460621475308264,0.00530665284102665,0.00429681448939981,0.199562520475807,0.199344800491877,0.00277170167327509,0.002771864787856
"255",254,1287.64977519162,0.0688005875006238,564.315819493401,16.7834458871035,1.20605746919728,1.83624542761875,250.156884050382,1.47824069465104,0.792150899633159,90.0254402004591,2.77186462463762,0.105966956873185,0.0037368479686098,0.0108806966021586,0.0864717240009516,0.00304936270430778,1.45176228039353,0.913715695537038,2.49130425103478,2.83544089163203,0,0,3.90643076246173e-05,0.000397106732005472,0.000983029057911651,0.000823392436291836,0.00039229466569601,0.000117688399708803,0.00100993498519031,0.000217841497399119,0.00259245824045354,0.00460621365805427,0.00530665286446804,0.00429681430062787,0.19956249377789,0.199344773892684,0.0027717013024707,0.00277186462463762
"256",255,1287.64926833324,0.0688005494137719,564.315980165468,16.78345438606,1.20605747456885,1.83624534719928,250.157501690662,1.47824049675743,0.792150793860702,90.025540353537,2.77186446121163,0.10596694315924,0.00373684748499752,0.010880695194199,0.0864717086676765,0.00304936216359092,1.45176228607716,0.913715573217024,2.49130424648445,2.83544055581289,0,0,3.90643112469796e-05,0.000397107157795891,0.000983029196639129,0.000823392501451712,0.000392294701008622,0.000117688410302587,0.00100993494095961,0.000217841468311693,0.00259245821917919,0.0046062125634415,0.00530665288810294,0.00429681411244632,0.199562467062253,0.199344747275046,0.00277170093142019,0.00277186446121163
"257",256,1287.64876166597,0.0688005112475797,564.316140575104,16.7834628724341,1.20605747998413,1.83624526703153,250.158119330862,1.47824029873385,0.792150688015636,90.0256405065752,2.771864297578,0.105966929439819,0.0037368470011921,0.0108806937856747,0.08647169333833,0.00304936162301259,1.45176229180703,0.913715450816669,2.49130424201786,2.8354402197772,0,0,3.90643148811478e-05,0.000397107582733629,0.000983029335139988,0.000823392566505146,0.000392294736141751,0.000117688420842525,0.00100993489686734,0.0002178414392043,0.00259245819796913,0.00460621146924943,0.00530665291193016,0.00429681392485379,0.199562440329069,0.199344720639135,0.00277170056012596,0.002771864297578
"258",257,1287.64825518994,0.0688004730025259,564.316300722276,16.7834713462017,1.20605748544289,1.83624518711491,250.158736970984,1.47824010058155,0.792150582098649,90.0257406595737,2.77186413373669,0.105966915714991,0.00373684651719603,0.0108806923765929,0.0864716780129596,0.00304936108257448,1.45176229758292,0.913715328336756,2.49130423763459,2.83543988352709,0,0,3.9064318527059e-05,0.000397108006817881,0.000983029473414202,0.000823392631452125,0.000392294771095796,0.000117688431328739,0.0010099348529132,0.000217841410077129,0.00259245817682309,0.00460621037548311,0.00530665293594871,0.00429681373784889,0.19956241357851,0.199344693985125,0.00277170018859041,0.00277186413373669
"259",258,1287.64774890534,0.0688004346790795,564.316460606957,16.7834798073394,1.20605749094491,1.83624510744883,250.159354611026,1.47823990230183,0.792150476110441,90.0258408125327,2.77186396968767,0.105966901984829,0.00373684603301185,0.0108806909669609,0.0864716626916142,0.00304936054227831,1.45176230340457,0.913715205778075,2.49130423333429,2.8354395470647,0,0,3.90643221846494e-05,0.000397108430047869,0.000983029611461746,0.000823392696292638,0.000392294805871146,0.000117688441761344,0.00100993480909686,0.000217841380930371,0.00259245815574085,0.00460620928214761,0.0053066529601576,0.00429681355143027,0.199562386810746,0.199344667313193,0.00277169981681592,0.00277186396968767
"260",259,1287.6472428124,0.0688003962777336,564.316620229117,16.7834882558239,1.20605749648995,1.83624502803271,250.159972250991,1.47823970389596,0.792150370051706,90.0259409654521,2.77186380543092,0.105966888249405,0.00373684554864209,0.010880689556786,0.086471647374342,0.00304936000212577,1.45176230927175,0.913715083141424,2.49130422911654,2.83543921039221,0,0,3.90643258538537e-05,0.000397108852422849,0.000983029749282595,0.000823392761026674,0.000392294840468215,0.000117688452140465,0.00100993476541799,0.000217841351764219,0.00259245813472214,0.004606208189248,0.00530665298455579,0.00429681336559655,0.199562360025954,0.199344640623512,0.00277169944480492,0.00277186380543092
"261",260,1287.64673691137,0.0688003577991454,564.316779588733,16.7834966916324,1.2060575020777,1.83624494886597,250.160589890877,1.4782395053652,0.792150263923122,90.0260411183319,2.77186364096639,0.10596687450878,0.00373684506408895,0.0108806881460751,0.0864716320611894,0.00304935946211851,1.45176231518412,0.913714960427578,2.49130422498077,2.83543887351172,0,0,3.90643295345835e-05,0.000397109273942111,0.00098302988687673,0.000823392825654222,0.000392294874887558,0.000117688462466267,0.00100993472187628,0.000217841322578859,0.00259245811376656,0.00460620709678918,0.00530665300914189,0.00429681318034637,0.199562333224302,0.199344613916254,0.00277169907255975,0.00277186364096639
"262",261,1287.64623120255,0.068800319243773,564.31693868578,16.7835051147425,1.20605750770795,1.83624486994802,250.161207530685,1.47823930671081,0.792150157725377,90.0261412711723,2.77186347629408,0.105966860763026,0.00373684457935494,0.0108806867348351,0.086471616752204,0.0030493589222582,1.45176232114145,0.913714837637316,2.49130422092662,2.83543853642535,0,0,3.90643332267772e-05,0.000397109694604934,0.000983030024244128,0.000823392890175272,0.000392294909129558,0.000117688472738867,0.00100993467847141,0.000217841293374479,0.00259245809287388,0.00460620600477609,0.00530665303391497,0.00429681299567836,0.19956230640596,0.199344587191591,0.00277169870008278,0.00277186347629408
"263",262,1287.64572568627,0.068800280612129,564.317097520237,16.783513525132,1.20605751338044,1.83624479127829,250.161825170416,1.47823910793407,0.792150051459159,90.0262414239732,2.77186331141395,0.105966847012214,0.00373684409444254,0.0108806853230733,0.0864716014474341,0.00304935838254655,1.45176232714349,0.913714714771425,2.49130421695367,2.83543819913523,0,0,3.90643369303672e-05,0.000397110114410641,0.000983030161384773,0.000823392954589818,0.000392294943194646,0.000117688482958394,0.00100993463520306,0.000217841264151269,0.00259245807204383,0.00460620491321367,0.00530665305887395,0.00429681281159119,0.1995622795711,0.199344560449697,0.00277169832737639,0.00277186331141395
"264",263,1287.64522036286,0.0688002419049222,564.317256092085,16.7835219227793,1.20605751909485,1.83624471285619,250.162442810069,1.47823890903624,0.792149945125148,90.0263415767347,2.77186314632598,0.105966833256404,0.00373684360935388,0.0108806839107962,0.0864715861469268,0.00304935784298522,1.45176233318987,0.913714591830682,2.49130421306129,2.83543786164347,0,0,3.90643406452568e-05,0.000397110533358598,0.000983030298298646,0.000823393018897849,0.000392294977083426,0.000117688493125028,0.00100993459207091,0.000217841234909416,0.00259245805127597,0.00460620382210676,0.00530665308401736,0.00429681262808349,0.199562252719892,0.199344533690744,0.00277169795444295,0.00277186314632598
"265",264,1287.64471523271,0.0688002031226776,564.317414401306,16.783530307663,1.20605752485093,1.83624463468116,250.163060449646,1.47823871001858,0.792149838724032,90.0264417294568,2.77186298103017,0.105966819495664,0.00373684312409142,0.0108806824980106,0.0864715708507294,0.00304935730357587,1.45176233928035,0.913714468815874,2.49130420924906,2.83543752395222,0,0,3.90643443713756e-05,0.000397110951448171,0.000983030434985734,0.00082339308309936,0.00039229501079634,0.000117688503238902,0.00100993454907464,0.000217841205649109,0.00259245803057,0.00460620273146024,0.00530665310934411,0.00429681244515392,0.199562225852508,0.199344506914903,0.00277169758128483,0.00277186298103017
"266",265,1287.64421029625,0.0688001642656848,564.317572447884,16.7835386797621,1.20605753064855,1.8362445567526,250.163678089146,1.47823851088234,0.792149732256487,90.0265418821396,2.77186281552648,0.105966805730075,0.00373684263865789,0.0108806810847243,0.0864715555588883,0.00304935676432014,1.45176234541478,0.91371434572777,2.4913042055168,2.83543718606356,0,0,3.9064348108687e-05,0.000397111368678698,0.000983030571446023,0.000823393147194344,0.000392295044333631,0.000117688513300089,0.00100993450621393,0.000217841176370534,0.00259245800992588,0.00460620164127898,0.00530665313485363,0.00429681226280108,0.199562198969115,0.199344480122345,0.00277169720790438,0.00277186281552648
"267",266,1287.6437055539,0.068800125334585,564.317730231805,16.783547039056,1.20605753648741,1.83624447906994,250.16429572857,1.47823831162875,0.792149625723183,90.026642034783,2.77186264981491,0.105966791959696,0.00373684215305549,0.0108806796709442,0.0864715402714498,0.00304935622521966,1.45176235159284,0.913714222567134,2.49130420186396,2.83543684797958,0,0,3.90643518571055e-05,0.00039711178504959,0.0009830307076795,0.000823393211182795,0.000392295077695845,0.000117688523308753,0.00100993446348846,0.000217841147073875,0.00259245798934321,0.00460620055156768,0.0053066531605446,0.00429681208102365,0.199562172069881,0.199344453313239,0.00277169683430391,0.00277186264981491
"268",267,1287.64320100615,0.0688000863299368,564.317887753056,16.7835553855244,1.20605754236724,1.83624440163261,250.164913367918,1.47823811225906,0.792149519124802,90.0267421873871,2.77186248389544,0.105966778184594,0.00373684166728655,0.0108806782566768,0.0864715249884613,0.00304935568627612,1.45176235781426,0.913714099334734,2.49130419829007,2.83543650970236,0,0,3.9064355616555e-05,0.000397112200560272,0.000983030843686155,0.000823393275064709,0.000392295110883456,0.000117688533265037,0.00100993442089793,0.000217841117759321,0.00259245796882169,0.00460619946233109,0.00530665318641586,0.0042968118998203,0.199562145154974,0.199344426487756,0.00277169646048575,0.00277186248389544
"269",268,1287.64269665349,0.0688000472521016,564.318045011628,16.7835637191473,1.20605754828789,1.83624432444002,250.16553100719,1.47823791277455,0.792149412462025,90.026842339952,2.77186231776808,0.105966764404847,0.00373684118135379,0.0108806768419299,0.0864715097099698,0.00304935514749116,1.45176236407887,0.913713976031357,2.49130419479489,2.83543617123404,0,0,3.90643593869893e-05,0.000397112615210171,0.00098303097946598,0.000823393338840081,0.000392295143896772,0.000117688543169032,0.00100993437844201,0.000217841088427057,0.00259245794836119,0.00460619837357404,0.0053066532124667,0.00429681171918965,0.199562118224564,0.199344399646069,0.00277169608645228,0.00277186231776808
